"COUNTRY_STATE","ADMIN_2","REGION","CATEGORY","MEASURE","TARGETED_POP_GROUP","COMMENTS","NON_COMPLIANCE","DATE_IMPLEMENTED","SOURCE","SOURCE_TYPE","LINK","ENTRY_DATE","ISO3166_1","LAST_UPDATED_DATE"
"Burundi","","","Public health measures","General recommendations","No","Hygiene recommendations and call for all public institution to ensure they have handwashing soap available for the public.","Not applicable","2020-03-16 00:00:00.000000","Government — Burundi","Government","http://minisante.bi/?p=569","2020-03-26 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Burundi","","","Movement restrictions","International flights suspension","No","All international commercial flights departing or arriving from the Melchior Ndadaye International Airport would be suspended for seven days.  Only cargo, medical evacuation, humanitarian, and diplomatic flights are exempt.","Not applicable","2020-03-22 00:00:00.000000","US Embassy","Government","https://bi.usembassy.gov/covid-19-information/","2020-03-26 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Burundi","","","Movement restrictions","Visa restrictions","No","All visa application are suspended until further notice.","Not applicable","2020-03-22 00:00:00.000000","Ministry of Foreign Affairs — France","Government","https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/burundi/","2020-03-26 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Burundi","","","Movement restrictions","International flights suspension","No","Extension of the international flight suspension for 7 more days. Does not affect cargo, medical evacuation, humanitarian, or diplomatic flights.","Not applicable","2020-03-28 00:00:00.000000","US Embassy","Government","https://bi.usembassy.gov/covid-19-information/","2020-04-02 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Burundi","","","Movement restrictions","Border checks ","No","Entrance from Rwanda and Tansania are subject to checks and quarantine measures.","Not applicable","2020-03-28 00:00:00.000000","Ministry of Foreign Affairs — France","Government","https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/burundi/","2020-04-02 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Burundi","","","Movement restrictions","International flights suspension","No","Additional 14-day extension of the suspension on all international commercial flights departing or arriving from the Melchior Ndadaye International Airport.","Not applicable","2020-04-04 00:00:00.000000","US Embassy","Government","https://bi.usembassy.gov/covid-19-information/","2020-04-10 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Burundi","","","Public health measures","General recommendations","No"," Washing hands with clean running water and soap; Covering your nose and mouth with a disposable tissue when coughing or sneezing, avoid close greetings.","Not applicable","2020-04-01 00:00:00.000000","Government — Burundi","Government","http://minisante.bi/?p=599","2020-04-10 00:00:00.000000","BI","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","International flights suspension","Yes","Italy","Not applicable","2020-03-02 00:00:00.000000","Sapo25","Media","https://jornaleconomico.sapo.pt/en/news/covid-19-suspected-case-in-cape-verde-was-in-portugal-553737","2020-03-16 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Public health measures","Introduction of isolation and quarantine policies","No","no official policy in place but stated as a posibility","Not applicable","","US Embassy","Government","https://cv.usembassy.gov/covid-19-information/?_ga=2.89703067.1601748976.1584185584-1155192847.1584185584","2020-03-16 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","International flights suspension","No","Effective March 19, for 3 weeks, the Government of Cabo Verde will suspend commercial passenger flights in and out of Cabo Verde, including flights to Portugal, Senegal, the United States, and other European countries, with limited exceptions for citizens returning home from Cabo Verde and for medical emergencies.","","2020-03-19 00:00:00.000000","US Embassy in Cabo Verde","Government","https://cv.usembassy.gov/covid-19-information/","2020-03-21 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","Border closure ","Yes","Passengers on board cruise ships and sailboats will not be allowed to disembark in Cabe Verde from 19 March, restriction in place for 3 weeks","","2020-03-20 00:00:00.000000","US Embassy in Cabo Verde","Government","https://cv.usembassy.gov/covid-19-information/","2020-03-21 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","Border closure ","Yes","As of March 19, non-Cabo Verdean citizens will not be permitted entry for a period of three weeks. This travel restriction will reviewed by the Government of Cabo Verde at the end of this period.","","2020-03-19 00:00:00.000000","US Embassy in Cabo Verde","Government","https://cv.usembassy.gov/covid-19-information/","2020-03-21 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","International flights suspension","Yes","Effective March 19, 2020, the Government of Cabo Verde will suspend commercial passenger flights in and out of Cabo Verde, including flights to Portugal, Senegal, the United States, and other European countries, with limited exceptions for citizens returning home from Cabo Verde and for medical emergencies","Not applicable","2020-03-19 00:00:00.000000","US Embassy Cabo Verde","Government","https://cv.usembassy.gov/covid-19-information/","2020-03-25 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","International flights suspension","Yes","Cabo Verde Airlines temporarily suspended its flights from Cabo Verde to Washington due to significantly-reduced customer demand prompted by global health concerns related to COVID-19. The suspension is currently set from  March 8 to May 31, 2020","Not applicable","2020-03-08 00:00:00.000000","eTurbo News","Media","https://www.eturbonews.com/566349/covid-19-cabo-verde-airlines-stops-flying-from-sal-to-washington/","2020-03-25 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Governance and socio-economic measures","State of emergency declared","No","State of emergency declared from the 27th of March, at zero o'clock and until the 17th of April, significantly reinforcing, for the entire national territory, the restrictive measures to reduce the risks of spread and contagion of the virus, “regardless of The fact that there are still few confirmed cases ”.","Not available","2020-03-27 00:00:00.000000","Cabo Verde Goverment","Government","https://www.governo.cv/elevamos-o-nivel-de-contingencia-da-protecao-civil-a-situacao-de-risco-de-calamidade-ulisses-correia-e-silva/","2020-03-30 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Movement restrictions","Surveillance and monitoring","No","maritime surveillance will be reinforced to avoid and react to the violation of restrictive measures in maritime transport, as well as the measure regarding public urban and interurban passenger transport must be complied with, in which they must reduce Circulation frequency and half capacity.","Not available","2020-03-27 00:00:00.000000","Cabo Verde Goverment","Government","https://www.governo.cv/elevamos-o-nivel-de-contingencia-da-protecao-civil-a-situacao-de-risco-de-calamidade-ulisses-correia-e-silva/","2020-03-30 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Social distancing","Schools closure ","Yes","Schools remain closed until 17 April ","Not applicable","2020-03-27 00:00:00.000000","Cabo Verde Goverment","Government","https://www.governo.cv/elevamos-o-nivel-de-contingencia-da-protecao-civil-a-situacao-de-risco-de-calamidade-ulisses-correia-e-silva/","2020-03-30 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Social distancing","Public services closure ","Yes","municipal markets for the sale of agri-food products should operate with a reduced number of vendors to be determined by the city councils and the street sale of products on the streets is expressly prohibited.","Not available","2020-03-27 00:00:00.000000","Cabo Verde Goverment","Government","https://www.governo.cv/elevamos-o-nivel-de-contingencia-da-protecao-civil-a-situacao-de-risco-de-calamidade-ulisses-correia-e-silva/","2020-03-30 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
"Cabo Verde","","","Public health measures","Awareness campaigns","No","Ulisses Correia e Silva called on citizens to be faster than the virus “staying and staying at home, washing your hands several times a day, calling 800 11 12 if you have symptoms of the disease And strictly and strictly comply with the instructions of the health and civil protection authorities ","Not applicable","2020-03-27 00:00:00.000000","Cabo Verde Goverment","Government","https://www.governo.cv/elevamos-o-nivel-de-contingencia-da-protecao-civil-a-situacao-de-risco-de-calamidade-ulisses-correia-e-silva/","2020-03-30 00:00:00.000000","CV","2020-04-27 00:40:26.851057"
